Table S7. Host predicted by homology match.															
Qry Seqence ID	Salmonella Genome ID	E-value	Identity	Bitscore	Qry Alignment Len	Sub Alignment Len									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_000973685.2.fna	0	75.478	1439	3092	3085									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_000973685.2.fna	0	86.492	3206	2921	2931									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_000973685.2.fna	0	87.647	3253	2797	2805									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_000973685.2.fna	0	87.785	3275	2797	2805									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_000973745.1.fna	0	75.557	1452	3092	3086									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_000973745.1.fna	0	86.649	3234	2921	2931									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_000973775.1.fna	0	75.557	1452	3092	3086									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_000973775.1.fna	0	86.649	3234	2921	2931									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_000973785.1.fna	0	86.619	3229	2921	2931									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_000973815.1.fna	0	75.475	1439	3107	3100									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_000973815.1.fna	0	86.487	3206	2921	2931									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_000973815.1.fna	0	87.854	3264	2779	2787									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_000973815.1.fna	0	88.029	3291	2779	2787									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_000973845.1.fna	0	75.475	1439	3107	3100									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_000973845.1.fna	0	86.367	3206	2939	2949									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_000973845.1.fna	0	87.854	3264	2779	2787									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_000973845.1.fna	0	88.029	3291	2779	2787									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_000973885.1.fna	0	75.517	1439	3092	3085									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_000973885.1.fna	0	86.487	3206	2921	2931									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_000973885.1.fna	0	87.854	3264	2779	2787									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_000973885.1.fna	0	88.029	3291	2779	2787									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_000973915.1.fna	0	75.475	1439	3107	3100									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_000973915.1.fna	0	86.487	3206	2921	2931									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_000973955.1.fna	0	75.436	1439	3107	3100									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_000973955.1.fna	0	86.527	3234	2939	2949									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_000973985.1.fna	0	75.517	1439	3092	3085									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_000973985.1.fna	0	86.367	3206	2939	2949									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_000973985.1.fna	0	87.854	3264	2779	2787									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_000973985.1.fna	0	88.029	3291	2779	2787									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_000974005.1.fna	0	75.475	1439	3107	3100									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_000974005.1.fna	0	86.487	3206	2921	2931									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_000974005.1.fna	0	87.854	3264	2779	2787									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_000974005.1.fna	0	88.029	3291	2779	2787									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_000974015.1.fna	0	75.517	1439	3092	3085									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_000974015.1.fna	0	86.487	3206	2921	2931									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_000974015.1.fna	0	87.854	3264	2779	2787									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_000974015.1.fna	0	88.029	3291	2779	2787									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_000974035.1.fna	0	75.517	1439	3092	3085									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_000974035.1.fna	0	86.487	3206	2921	2931									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_000974035.1.fna	0	87.854	3264	2779	2787									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_000974035.1.fna	0	88.029	3291	2779	2787									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_000974095.1.fna	0	75.475	1439	3107	3100									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_000974095.1.fna	0	86.487	3206	2921	2931									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_000974125.1.fna	0	75.517	1439	3092	3085									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_000974125.1.fna	0	86.487	3206	2921	2931									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_000974135.1.fna	0	75.557	1452	3092	3086									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_000974135.1.fna	0	86.649	3234	2921	2931									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_000974165.1.fna	0	86.619	3229	2921	2931									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_000974175.1.fna	0	86.497	3229	2939	2949									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_000974205.1.fna	0	86.619	3229	2921	2931									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_000974215.1.fna	0	75.475	1439	3107	3100									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_000974215.1.fna	0	86.367	3206	2939	2949									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_000974215.1.fna	0	87.854	3264	2779	2787									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_000974215.1.fna	0	88.029	3291	2779	2787									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_000988525.3.fna	0	75.439	1450	3139	3134									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_000988525.3.fna	0	86.546	3217	2921	2931									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_001026705.1.fna	0	86.59	3223	2921	2931									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_001027585.1.fna	0	86.59	3223	2921	2931									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_001027595.1.fna	0	86.59	3223	2921	2931									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_001027605.1.fna	0	86.59	3223	2921	2931									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_001027615.1.fna	0	86.59	3223	2921	2931									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_001034525.1.fna	0	86.59	3223	2921	2931									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_001034545.1.fna	0	75.517	1439	3092	3085									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_001034545.1.fna	0	86.526	3212	2921	2931									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_001034565.1.fna	0	86.555	3216	2921	2930									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_001034595.1.fna	0	86.59	3223	2921	2931									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_001034605.1.fna	0	86.59	3223	2921	2931									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_001034615.1.fna	0	75.517	1439	3092	3085									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_001034615.1.fna	0	86.439	3217	2939	2950									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_001038035.1.fna	0	86.59	3223	2921	2931									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_001038085.1.fna	0	86.59	3223	2921	2931									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_001038095.1.fna	0	86.59	3223	2921	2931									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_001038115.1.fna	0	86.555	3216	2921	2930									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_001038165.1.fna	0	86.59	3223	2921	2931									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_001042425.1.fna	0	86.59	3223	2921	2931									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_001051525.1.fna	0	75.475	1439	3107	3100									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_001051525.1.fna	0	86.324	3201	2939	2949									
IMGVR_UViG_3300009944_000210|3300009944|Ga0133256_141760|44470-86317	GCA_001051525.1.fna	0	83.245	6527	7136	7148									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_001051535.1.fna	0	75.517	1439	3092	3085									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_001051535.1.fna	0	86.357	3206	2939	2949									
IMGVR_UViG_3300009944_000210|3300009944|Ga0133256_141760|44470-86317	GCA_001051535.1.fna	0	83.238	6527	7139	7151									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_001051545.1.fna	0	75.259	1327	2944	2937									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_001051545.1.fna	0	86.357	3206	2939	2949									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_001051555.1.fna	0	75.517	1439	3092	3085									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_001051555.1.fna	0	86.357	3206	2939	2949									
IMGVR_UViG_3300009944_000210|3300009944|Ga0133256_141760|44470-86317	GCA_001051555.1.fna	0	83.238	6527	7139	7151									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_001051605.1.fna	0	75.475	1439	3107	3100									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_001051605.1.fna	0	86.478	3206	2921	2931									
IMGVR_UViG_3300009944_000210|3300009944|Ga0133256_141760|44470-86317	GCA_001051605.1.fna	0	83.238	6527	7139	7151									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_001051615.1.fna	0	75.517	1439	3092	3084									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_001051615.1.fna	0	86.478	3206	2921	2931									
IMGVR_UViG_3300009944_000210|3300009944|Ga0133256_141760|44470-86317	GCA_001051615.1.fna	0	83.238	6527	7139	7151									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_001051625.1.fna	0	75.134	1216	2749	2742									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_001051625.1.fna	0	86.357	3206	2939	2949									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_001051635.1.fna	0	75.134	1216	2749	2742									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_001051635.1.fna	0	86.478	3206	2921	2931									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_001051685.1.fna	0	75.517	1439	3092	3085									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_001051685.1.fna	0	86.357	3206	2939	2949									
IMGVR_UViG_3300009944_000210|3300009944|Ga0133256_141760|44470-86317	GCA_001051685.1.fna	0	83.238	6527	7139	7151									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_001051695.1.fna	0	75.517	1439	3092	3085									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_001051695.1.fna	0	86.357	3206	2939	2949									
IMGVR_UViG_3300009944_000210|3300009944|Ga0133256_141760|44470-86317	GCA_001051695.1.fna	0	83.245	6527	7136	7148									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_001051705.1.fna	0	75.17	1216	2737	2730									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_001051705.1.fna	0	86.478	3206	2921	2931									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_001051715.1.fna	0	75.17	1216	2737	2730									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_001051715.1.fna	0	86.478	3206	2921	2931									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_001051765.1.fna	0	75.17	1216	2737	2729									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_001051765.1.fna	0	86.357	3206	2939	2949									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_001051775.1.fna	0	75.411	1428	3107	3100									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_001051775.1.fna	0	86.357	3206	2939	2949									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_001051795.1.fna	0	75.475	1439	3107	3100									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_001051795.1.fna	0	86.357	3206	2939	2949									
IMGVR_UViG_3300009944_000210|3300009944|Ga0133256_141760|44470-86317	GCA_001051795.1.fna	0	83.238	6527	7139	7151									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_001051845.1.fna	0	75.17	1216	2737	2730									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_001051845.1.fna	0	86.478	3206	2921	2931									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_001187365.1.fna	0	94.604	"10,301"	6657	6657									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_001187375.1.fna	0	86.59	3223	2921	2931									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_001188155.2.fna	0	75.336	1441	3149	3143									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_001240155.1.fna	0	86.497	3229	2939	2949									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_001240275.1.fna	0	86.633	3251	2939	2949									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_001240385.1.fna	0	75.452	1445	3107	3100									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_001240385.1.fna	0	86.487	3206	2921	2931									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_001240385.1.fna	0	87.961	3280	2779	2787									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_001240385.1.fna	0	88.1	3302	2779	2787									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_001240475.1.fna	0	86.468	3223	2939	2949									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_001240525.1.fna	0	75.478	1439	3092	3085									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_001240525.1.fna	0	86.649	3234	2921	2931									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_001240545.1.fna	0	86.619	3229	2921	2931									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_001240625.1.fna	0	86.633	3251	2939	2949									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_001240735.1.fna	0	75.436	1439	3107	3100									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_001240735.1.fna	0	86.649	3234	2921	2931									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_001240785.1.fna	0	86.59	3223	2921	2931									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_001240805.1.fna	0	86.59	3223	2921	2931									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_001240825.1.fna	0	86.468	3223	2939	2949									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_001240885.1.fna	0	86.619	3229	2921	2931									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_001240925.1.fna	0	86.59	3223	2921	2931									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_001240935.1.fna	0	86.468	3223	2939	2949									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_001240965.1.fna	0	86.468	3223	2939	2949									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_001240975.1.fna	0	86.59	3223	2921	2931									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_001241075.1.fna	0	86.59	3223	2921	2931									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_001241105.1.fna	0	86.497	3229	2939	2949									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_001241115.1.fna	0	75.557	1452	3092	3086									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_001241115.1.fna	0	86.649	3234	2921	2931									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_001241155.1.fna	0	86.497	3229	2939	2949									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_001241165.1.fna	0	86.468	3223	2939	2949									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_001241265.1.fna	0	86.633	3251	2939	2949									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_001241275.1.fna	0	86.497	3229	2939	2949									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_001241305.1.fna	0	86.619	3229	2921	2931									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_001241355.1.fna	0	86.497	3229	2939	2949									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_001241455.1.fna	0	86.497	3229	2939	2949									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_001241505.1.fna	0	86.468	3223	2939	2949									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_001241515.1.fna	0	86.468	3223	2939	2949									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_001241555.1.fna	0	86.59	3223	2921	2931									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_001241585.1.fna	0	86.468	3223	2939	2949									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_001241605.1.fna	0	86.59	3223	2921	2931									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_001241895.1.fna	0	86.59	3223	2921	2931									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_001241905.1.fna	0	86.59	3223	2921	2931									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_001241945.1.fna	0	86.468	3223	2939	2949									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_001241965.1.fna	0	75.628	1489	3136	3131									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_001241965.1.fna	0	86.391	3212	2939	2949									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_001241975.1.fna	0	86.59	3223	2921	2931									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_001242245.1.fna	0	75.628	1489	3136	3131									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_001242245.1.fna	0	86.512	3212	2921	2931									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_001242275.1.fna	0	86.555	3217	2921	2931									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_001242345.1.fna	0	86.59	3223	2921	2931									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_001242395.1.fna	0	86.59	3223	2921	2931									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_001242565.1.fna	0	86.468	3223	2939	2949									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_001242755.1.fna	0	86.619	3229	2921	2931									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_001242865.1.fna	0	86.619	3229	2921	2931									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_001242885.1.fna	0	86.497	3229	2939	2949									
