Table S12. Phage AMGs identified by VIBRANT.							
Viral gene ID	AMG	KO	KO Name	KO E-value	KO Score	KO V-score	
IMGVR_UViG_3300029385_000001|3300029385|Ga0243985_1000012_445							
IMGVR_UViG_3300029385_000001|3300029385|Ga0243985_1000012_446		K00364	"E1.7.1.7, guaC; GMP reductase [EC:1.7.1.7]"	1.80E-26	90.7	0.09	
IMGVR_UViG_3300029385_000001|3300029385|Ga0243985_1000012_447							
IMGVR_UViG_3300029385_000001|3300029385|Ga0243985_1000012_448							
IMGVR_UViG_3300029385_000001|3300029385|Ga0243985_1000012_449							
IMGVR_UViG_3300029385_000001|3300029385|Ga0243985_1000012_450							
IMGVR_UViG_3300029385_000001|3300029385|Ga0243985_1000012_451							
IMGVR_UViG_3300029385_000001|3300029385|Ga0243985_1000012_452							
IMGVR_UViG_3300029385_000001|3300029385|Ga0243985_1000012_453							
IMGVR_UViG_3300029385_000001|3300029385|Ga0243985_1000012_454							
IMGVR_UViG_3300029385_000001|3300029385|Ga0243985_1000012_455		K07096	K07096; uncharacterized protein	1.20E-14	52.3	0.16	
IMGVR_UViG_3300029385_000001|3300029385|Ga0243985_1000012_456							
IMGVR_UViG_3300029385_000001|3300029385|Ga0243985_1000012_457							
IMGVR_UViG_3300029385_000001|3300029385|Ga0243985_1000012_458							
IMGVR_UViG_3300029385_000001|3300029385|Ga0243985_1000012_459							
IMGVR_UViG_3300029385_000001|3300029385|Ga0243985_1000012_460							
IMGVR_UViG_3300029385_000001|3300029385|Ga0243985_1000012_461							
IMGVR_UViG_3300029385_000001|3300029385|Ga0243985_1000012_462							
IMGVR_UViG_3300029385_000001|3300029385|Ga0243985_1000012_463							
IMGVR_UViG_3300029385_000001|3300029385|Ga0243985_1000012_464							
IMGVR_UViG_3300029385_000001|3300029385|Ga0243985_1000012_465							
IMGVR_UViG_3300029385_000001|3300029385|Ga0243985_1000012_466							
IMGVR_UViG_3300029385_000001|3300029385|Ga0243985_1000012_467							
IMGVR_UViG_3300029385_000001|3300029385|Ga0243985_1000012_468							
IMGVR_UViG_3300029385_000001|3300029385|Ga0243985_1000012_469							
IMGVR_UViG_3300029385_000001|3300029385|Ga0243985_1000012_470							
IMGVR_UViG_3300029385_000001|3300029385|Ga0243985_1000012_471							
IMGVR_UViG_3300029385_000001|3300029385|Ga0243985_1000012_472							
IMGVR_UViG_3300029385_000001|3300029385|Ga0243985_1000012_473							
IMGVR_UViG_3300029385_000001|3300029385|Ga0243985_1000012_474							
IMGVR_UViG_3300029385_000001|3300029385|Ga0243985_1000012_475		K03469	"rnhA, RNASEH1; ribonuclease HI [EC:3.1.26.4]"	8.40E-15	52.9	1.04	
IMGVR_UViG_3300029385_000001|3300029385|Ga0243985_1000012_476							
IMGVR_UViG_3300029385_000001|3300029385|Ga0243985_1000012_477							
IMGVR_UViG_3300029385_000001|3300029385|Ga0243985_1000012_478							
IMGVR_UViG_3300029385_000001|3300029385|Ga0243985_1000012_479							
IMGVR_UViG_3300029385_000001|3300029385|Ga0243985_1000012_480							
IMGVR_UViG_3300029385_000001|3300029385|Ga0243985_1000012_481							
IMGVR_UViG_3300029385_000001|3300029385|Ga0243985_1000012_482							
IMGVR_UViG_3300029385_000001|3300029385|Ga0243985_1000012_483		K20478	GOLGB1; golgin subfamily B member 1	1.10E-26	90.2	0.31	
IMGVR_UViG_3300029385_000001|3300029385|Ga0243985_1000012_484							
IMGVR_UViG_3300029385_000001|3300029385|Ga0243985_1000012_485							
IMGVR_UViG_3300029385_000001|3300029385|Ga0243985_1000012_486							
IMGVR_UViG_3300029385_000001|3300029385|Ga0243985_1000012_487							
IMGVR_UViG_3300029385_000001|3300029385|Ga0243985_1000012_488							
IMGVR_UViG_3300029385_000001|3300029385|Ga0243985_1000012_489							
IMGVR_UViG_3300029385_000001|3300029385|Ga0243985_1000012_490							
IMGVR_UViG_3300029385_000001|3300029385|Ga0243985_1000012_491							
IMGVR_UViG_3300029385_000001|3300029385|Ga0243985_1000012_492							
IMGVR_UViG_3300029385_000001|3300029385|Ga0243985_1000012_493							
IMGVR_UViG_3300029385_000001|3300029385|Ga0243985_1000012_494							
IMGVR_UViG_3300029385_000001|3300029385|Ga0243985_1000012_495							
IMGVR_UViG_3300029385_000001|3300029385|Ga0243985_1000012_496							
IMGVR_UViG_3300029385_000001|3300029385|Ga0243985_1000012_497							
IMGVR_UViG_3300029385_000001|3300029385|Ga0243985_1000012_498							
IMGVR_UViG_3300029385_000001|3300029385|Ga0243985_1000012_499							
IMGVR_UViG_3300029385_000001|3300029385|Ga0243985_1000012_500							
IMGVR_UViG_3300029385_000001|3300029385|Ga0243985_1000012_501							
IMGVR_UViG_3300029385_000001|3300029385|Ga0243985_1000012_502							
IMGVR_UViG_3300029385_000001|3300029385|Ga0243985_1000012_503							
IMGVR_UViG_3300029385_000001|3300029385|Ga0243985_1000012_504							
IMGVR_UViG_3300029385_000001|3300029385|Ga0243985_1000012_505		K02335	polA; DNA polymerase I [EC:2.7.7.7]	1.70E-35	120.7	7.66	
IMGVR_UViG_3300029385_000001|3300029385|Ga0243985_1000012_506							
IMGVR_UViG_3300029385_000001|3300029385|Ga0243985_1000012_507							
IMGVR_UViG_3300029385_000001|3300029385|Ga0243985_1000012_508		K07074	K07074; uncharacterized protein	6.50E-25	86	1.48	
IMGVR_UViG_3300029385_000001|3300029385|Ga0243985_1000012_509							
IMGVR_UViG_3300029385_000001|3300029385|Ga0243985_1000012_510							
IMGVR_UViG_3300029385_000001|3300029385|Ga0243985_1000012_511							
IMGVR_UViG_3300029385_000001|3300029385|Ga0243985_1000012_512							
IMGVR_UViG_3300029385_000001|3300029385|Ga0243985_1000012_513							
IMGVR_UViG_3300029385_000001|3300029385|Ga0243985_1000012_514		K05795	terD; tellurium resistance protein TerD	4.20E-45	151.9	0.14	
IMGVR_UViG_3300029385_000001|3300029385|Ga0243985_1000012_515							
IMGVR_UViG_3300029385_000001|3300029385|Ga0243985_1000012_516		K01537	ATP2C; P-type Ca2+ transporter type 2C [EC:7.2.2.10]	2.30E-239	795.2	0	
IMGVR_UViG_3300029385_000001|3300029385|Ga0243985_1000012_517							
IMGVR_UViG_3300029385_000001|3300029385|Ga0243985_1000012_518							
IMGVR_UViG_3300029385_000001|3300029385|Ga0243985_1000012_519							
IMGVR_UViG_3300029385_000001|3300029385|Ga0243985_1000012_520							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_1							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_2							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_3							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_4							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_5							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_6							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_7							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_8							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_9							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_10							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_11							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_12							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_13							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_14							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_15							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_16							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_17							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_18							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_19							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_20							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_21							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_22		K02342	dnaQ; DNA polymerase III subunit epsilon [EC:2.7.7.7]	5.90E-22	76	1.46	
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_23							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_24		K02314	dnaB; replicative DNA helicase [EC:3.6.4.12]	4.70E-26	89.3	5.15	
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_25							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_26		K01520	"dut, DUT; dUTP pyrophosphatase [EC:3.6.1.23]"	1.90E-54	183	2.79	
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_27							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_28							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_29							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_30		K00560	"thyA, TYMS; thymidylate synthase [EC:2.1.1.45]"	6.60E-34	115.5	3.96	
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_31		K08722	yfbR; 5'-deoxynucleotidase [EC:3.1.3.89]	8.10E-13	46.1	0.09	
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_32							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_33		K02337	dnaE; DNA polymerase III subunit alpha [EC:2.7.7.7]	1.00E-216	720.8	1.36	
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_34							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_35							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_36							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_37							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_38		K03547	"sbcD, mre11; DNA repair protein SbcD/Mre11"	1.10E-19	68.8	2.76	
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_39		K03553	recA; recombination protein RecA	1.60E-112	374.6	2.34	
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_40		K03546	"sbcC, rad50; DNA repair protein SbcC/Rad50"	8.80E-36	121.4	3.31	
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_41							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_42							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_43							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_44							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_45		K01972	"E6.5.1.2, ligA, ligB; DNA ligase (NAD+) [EC:6.5.1.2]"	4.70E-90	301	1	
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_46		K14440	"SMARCAL1, HARP; SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A-like protein 1 [EC:3.6.4.12]"	3.40E-89	297.9	2.79	
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_47		K03469	"rnhA, RNASEH1; ribonuclease HI [EC:3.1.26.4]"	9.40E-32	108.7	1.04	
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_48		K03657	"uvrD, pcrA; DNA helicase II / ATP-dependent DNA helicase PcrA [EC:3.6.4.12]"	1.20E-48	164.1	0.41	
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_49							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_50		K00527	rtpR; ribonucleoside-triphosphate reductase (thioredoxin) [EC:1.17.4.2]	2.00E-64	215.8	1.39	
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_51		K04077	"groEL, HSPD1; chaperonin GroEL"	9.00E-170	564.3	0.23	
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_52							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_53							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_54							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_55							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_56		K04047	dps; starvation-inducible DNA-binding protein	1.60E-37	127.3	0.29	
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_57							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_58							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_59							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_60							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_61		K03088	"rpoE; RNA polymerase sigma-70 factor, ECF subfamily"	1.30E-35	121.4	0.21	
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_62							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_63							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_64							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_65							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_66							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_67							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_68							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_69							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_70							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_71							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_72							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_73							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_74							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_75							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_76							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_77							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_78							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_79							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_80							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_81							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_82							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_83		K03530	hupB; DNA-binding protein HU-beta	5.10E-24	83.2	0.45	
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_84							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_85							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_86							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_87							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_88							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_89							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_90							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_91							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_92							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_93							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_94							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_95							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_96							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_97							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_98							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_99							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_100	AMG	K03273	"gmhB; D-glycero-D-manno-heptose 1,7-bisphosphate phosphatase [EC:3.1.3.82 3.1.3.83]"	2.20E-16	58	0.02	
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_101							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_102							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_103							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_104							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_105							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_106							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_107							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_108							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_109							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_110							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_111							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_112							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_113							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_114							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_115							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_116							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_117							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_118		K03574	"mutT, NUDT15, MTH2; 8-oxo-dGTP diphosphatase [EC:3.6.1.55]"	9.40E-19	65.7	0.69	
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_119							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_120							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_121							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_122							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_123							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_124							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_125							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_126							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_127							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_128							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_129							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_130							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_131							
IMGVR_UViG_3300008268_000005|3300008268|Ga0111491_1000108_132							
IMGVR_UViG_3300029112_000096|3300029112|Ga0168820_100620_1							
IMGVR_UViG_3300029112_000096|3300029112|Ga0168820_100620_2							
IMGVR_UViG_3300029112_000096|3300029112|Ga0168820_100620_3							
IMGVR_UViG_3300029112_000096|3300029112|Ga0168820_100620_4							
IMGVR_UViG_3300029112_000096|3300029112|Ga0168820_100620_5							
IMGVR_UViG_3300029112_000096|3300029112|Ga0168820_100620_6							
IMGVR_UViG_3300029112_000096|3300029112|Ga0168820_100620_7							
IMGVR_UViG_3300029112_000096|3300029112|Ga0168820_100620_8							
IMGVR_UViG_3300029112_000096|3300029112|Ga0168820_100620_9							
IMGVR_UViG_3300029112_000096|3300029112|Ga0168820_100620_10		K00571	E2.1.1.72; site-specific DNA-methyltransferase (adenine-specific) [EC:2.1.1.72]	1.30E-27	94.7	3.81	
IMGVR_UViG_3300029112_000096|3300029112|Ga0168820_100620_11							
IMGVR_UViG_3300029112_000096|3300029112|Ga0168820_100620_12		K02314	dnaB; replicative DNA helicase [EC:3.6.4.12]	2.30E-59	199.3	5.15	
IMGVR_UViG_3300029112_000096|3300029112|Ga0168820_100620_13							
IMGVR_UViG_3300029112_000096|3300029112|Ga0168820_100620_14		K03111	ssb; single-strand DNA-binding protein	1.30E-40	138	4.34	
IMGVR_UViG_3300029112_000096|3300029112|Ga0168820_100620_15							
IMGVR_UViG_3300029112_000096|3300029112|Ga0168820_100620_16							
IMGVR_UViG_3300029112_000096|3300029112|Ga0168820_100620_17							
IMGVR_UViG_3300029112_000096|3300029112|Ga0168820_100620_18							
IMGVR_UViG_3300029112_000096|3300029112|Ga0168820_100620_19							
IMGVR_UViG_3300029112_000096|3300029112|Ga0168820_100620_20							
IMGVR_UViG_3300029112_000096|3300029112|Ga0168820_100620_21							
IMGVR_UViG_3300029112_000096|3300029112|Ga0168820_100620_22							
IMGVR_UViG_3300029112_000096|3300029112|Ga0168820_100620_23							
IMGVR_UViG_3300029112_000096|3300029112|Ga0168820_100620_24							
IMGVR_UViG_3300029112_000096|3300029112|Ga0168820_100620_25							
IMGVR_UViG_3300029112_000096|3300029112|Ga0168820_100620_26							
IMGVR_UViG_3300029112_000096|3300029112|Ga0168820_100620_27							
IMGVR_UViG_3300029112_000096|3300029112|Ga0168820_100620_28							
IMGVR_UViG_3300029112_000096|3300029112|Ga0168820_100620_29							
IMGVR_UViG_3300029112_000096|3300029112|Ga0168820_100620_30							
IMGVR_UViG_3300029112_000096|3300029112|Ga0168820_100620_31							
IMGVR_UViG_3300029112_000096|3300029112|Ga0168820_100620_32							
IMGVR_UViG_3300029112_000096|3300029112|Ga0168820_100620_33							
IMGVR_UViG_3300029112_000096|3300029112|Ga0168820_100620_34		K01356	lexA; repressor LexA [EC:3.4.21.88]	6.10E-43	145	2.88	
IMGVR_UViG_3300029112_000096|3300029112|Ga0168820_100620_35							
IMGVR_UViG_3300029112_000096|3300029112|Ga0168820_100620_36							
IMGVR_UViG_3300029112_000096|3300029112|Ga0168820_100620_37		K14059	int; integrase	1.50E-40	137.4	7	
IMGVR_UViG_3300029112_000096|3300029112|Ga0168820_100620_38							
IMGVR_UViG_3300029112_000096|3300029112|Ga0168820_100620_39	AMG	K01681	"ACO, acnA; aconitate hydratase [EC:4.2.1.3]"	5.80E-104	346.7	0	
IMGVR_UViG_3300029112_000096|3300029112|Ga0168820_100620_40		K20859	"phnPP; phosphoribosyl 1,2-cyclic phosphate 1,2-diphosphodiesterase [EC:3.1.4.57]"	1.50E-84	281.3	0	
IMGVR_UViG_3300029112_000096|3300029112|Ga0168820_100620_41							
IMGVR_UViG_3300029112_000096|3300029112|Ga0168820_100620_42							
IMGVR_UViG_3300029112_000096|3300029112|Ga0168820_100620_43							
IMGVR_UViG_3300029112_000096|3300029112|Ga0168820_100620_44		K01129	dgt; dGTPase [EC:3.1.5.1]	5.90E-103	343.2	0	
IMGVR_UViG_3300029112_000096|3300029112|Ga0168820_100620_45		K02316	dnaG; DNA primase [EC:2.7.7.101]	2.30E-152	507.1	3.37	
IMGVR_UViG_3300029112_000096|3300029112|Ga0168820_100620_46		K03086	rpoD; RNA polymerase primary sigma factor	2.00E-143	476.9	0.13	
IMGVR_UViG_3300029112_000096|3300029112|Ga0168820_100620_47		K03043	rpoB; DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	0	1738.9	0.43	
IMGVR_UViG_3300029112_000096|3300029112|Ga0168820_100620_48		K03046	rpoC; DNA-directed RNA polymerase subunit beta' [EC:2.7.7.6]	1.30E-186	620.3	0.18	
IMGVR_UViG_3300029365_000525|3300029365|Ga0243866_1000012|215447-302960_fragment_1_1							
IMGVR_UViG_3300029365_000525|3300029365|Ga0243866_1000012|215447-302960_fragment_1_2							
IMGVR_UViG_3300029365_000525|3300029365|Ga0243866_1000012|215447-302960_fragment_1_3							
IMGVR_UViG_3300029365_000525|3300029365|Ga0243866_1000012|215447-302960_fragment_1_4							
IMGVR_UViG_3300029365_000525|3300029365|Ga0243866_1000012|215447-302960_fragment_1_5							
IMGVR_UViG_3300029365_000525|3300029365|Ga0243866_1000012|215447-302960_fragment_1_6							
IMGVR_UViG_3300029365_000525|3300029365|Ga0243866_1000012|215447-302960_fragment_1_7							
IMGVR_UViG_3300029365_000525|3300029365|Ga0243866_1000012|215447-302960_fragment_1_8							
IMGVR_UViG_3300029365_000525|3300029365|Ga0243866_1000012|215447-302960_fragment_1_9							
IMGVR_UViG_3300029365_000525|3300029365|Ga0243866_1000012|215447-302960_fragment_1_10							
IMGVR_UViG_3300029365_000525|3300029365|Ga0243866_1000012|215447-302960_fragment_1_11		K00986	ltrA; RNA-directed DNA polymerase [EC:2.7.7.49]	3.10E-36	123.1	0.41	
IMGVR_UViG_3300029365_000525|3300029365|Ga0243866_1000012|215447-302960_fragment_1_12							
IMGVR_UViG_3300029365_000525|3300029365|Ga0243866_1000012|215447-302960_fragment_1_13							
IMGVR_UViG_3300029365_000525|3300029365|Ga0243866_1000012|215447-302960_fragment_1_14							
IMGVR_UViG_3300029365_000525|3300029365|Ga0243866_1000012|215447-302960_fragment_1_15							
IMGVR_UViG_3300029365_000525|3300029365|Ga0243866_1000012|215447-302960_fragment_1_16							
IMGVR_UViG_3300029365_000525|3300029365|Ga0243866_1000012|215447-302960_fragment_1_17							
IMGVR_UViG_3300029365_000525|3300029365|Ga0243866_1000012|215447-302960_fragment_1_18							
IMGVR_UViG_3300029365_000525|3300029365|Ga0243866_1000012|215447-302960_fragment_1_19							
IMGVR_UViG_3300029365_000525|3300029365|Ga0243866_1000012|215447-302960_fragment_1_20							
IMGVR_UViG_3300029365_000525|3300029365|Ga0243866_1000012|215447-302960_fragment_1_21							
IMGVR_UViG_3300029365_000525|3300029365|Ga0243866_1000012|215447-302960_fragment_1_22							
IMGVR_UViG_3300029365_000525|3300029365|Ga0243866_1000012|215447-302960_fragment_1_23							
IMGVR_UViG_3300029365_000525|3300029365|Ga0243866_1000012|215447-302960_fragment_1_24		K06904	K06904; uncharacterized protein	3.30E-33	113.2	2.41	
IMGVR_UViG_3300029365_000525|3300029365|Ga0243866_1000012|215447-302960_fragment_1_25							
IMGVR_UViG_3300029365_000525|3300029365|Ga0243866_1000012|215447-302960_fragment_1_26							
IMGVR_UViG_3300029365_000525|3300029365|Ga0243866_1000012|215447-302960_fragment_1_27							
IMGVR_UViG_3300029365_000525|3300029365|Ga0243866_1000012|215447-302960_fragment_1_28							
IMGVR_UViG_3300029365_000525|3300029365|Ga0243866_1000012|215447-302960_fragment_1_29							
IMGVR_UViG_3300029365_000525|3300029365|Ga0243866_1000012|215447-302960_fragment_1_30							
IMGVR_UViG_3300029365_000525|3300029365|Ga0243866_1000012|215447-302960_fragment_1_31							
IMGVR_UViG_3300029365_000525|3300029365|Ga0243866_1000012|215447-302960_fragment_1_32							
IMGVR_UViG_3300029365_000525|3300029365|Ga0243866_1000012|215447-302960_fragment_1_33							
IMGVR_UViG_3300029365_000525|3300029365|Ga0243866_1000012|215447-302960_fragment_1_34							
IMGVR_UViG_3300029365_000525|3300029365|Ga0243866_1000012|215447-302960_fragment_1_35							
IMGVR_UViG_3300029365_000525|3300029365|Ga0243866_1000012|215447-302960_fragment_1_36							
IMGVR_UViG_3300029365_000525|3300029365|Ga0243866_1000012|215447-302960_fragment_1_37							
IMGVR_UViG_3300029365_000525|3300029365|Ga0243866_1000012|215447-302960_fragment_1_38							
IMGVR_UViG_3300029365_000525|3300029365|Ga0243866_1000012|215447-302960_fragment_1_39							
IMGVR_UViG_3300029365_000525|3300029365|Ga0243866_1000012|215447-302960_fragment_1_40							
IMGVR_UViG_3300029365_000525|3300029365|Ga0243866_1000012|215447-302960_fragment_1_41							
IMGVR_UViG_3300029365_000525|3300029365|Ga0243866_1000012|215447-302960_fragment_1_42							
IMGVR_UViG_3300029365_000525|3300029365|Ga0243866_1000012|215447-302960_fragment_1_43							
IMGVR_UViG_3300029365_000525|3300029365|Ga0243866_1000012|215447-302960_fragment_1_44							
IMGVR_UViG_3300029365_000525|3300029365|Ga0243866_1000012|215447-302960_fragment_1_45							
IMGVR_UViG_3300029365_000525|3300029365|Ga0243866_1000012|215447-302960_fragment_1_46		K01449	"cwlJ, sleB; N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]"	3.90E-14	50.6	0.93	
IMGVR_UViG_3300029365_000525|3300029365|Ga0243866_1000012|215447-302960_fragment_2_61							
IMGVR_UViG_3300029365_000525|3300029365|Ga0243866_1000012|215447-302960_fragment_2_62							
IMGVR_UViG_3300029365_000525|3300029365|Ga0243866_1000012|215447-302960_fragment_2_63							
