Table S11. Phage AMGs identified by DRAMV.												
Viral gene ID	Viral ID	Gene Pos	Start Pos	End Pos	Strandedness	Rank	KEGG ID	KEGG Hit	Auxiliary Score	Transposon	AMG Flags	AMG
IMGVR_UViG_3300045830_000038_3300045830_Ga0485925_00015_599980-659684__full-cat_1_65	IMGVR_UViG_3300045830_000038_3300045830_Ga0485925_00015_599980-659684__full-cat_1	65	"55,149"	"55,763"	1	D			2	FALSE	MKF	AMG
IMGVR_UViG_3300015598_000057_3300015598_Ga0182405_100017_66569-109812__full-cat_1_49	IMGVR_UViG_3300015598_000057_3300015598_Ga0182405_100017_66569-109812__full-cat_1	49	"33,638"	"35,599"	1	C	K00558	DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]	2	FALSE	M	AMG
IMGVR_UViG_3300027718_000186_3300027718_Ga0209795_10000107_7001-58487__full-cat_1_7	IMGVR_UViG_3300027718_000186_3300027718_Ga0209795_10000107_7001-58487__full-cat_1	7	4260	5177	1	C	K20534	polyisoprenyl-phosphate glycosyltransferase [EC:2.4.-.-]	2	FALSE	MF	AMG
IMGVR_UViG_3300029217_000216_3300029217_Ga0168678_100072_71767-160664__full-cat_1_26	IMGVR_UViG_3300029217_000216_3300029217_Ga0168678_100072_71767-160664__full-cat_1	26	"37,721"	"39,895"	1	C	K21636	ribonucleoside-triphosphate reductase (formate) [EC:1.1.98.6]	1	FALSE	MKE	AMG
IMGVR_UViG_3300029217_000216_3300029217_Ga0168678_100072_71767-160664__full-cat_1_28	IMGVR_UViG_3300029217_000216_3300029217_Ga0168678_100072_71767-160664__full-cat_1	28	"40,832"	"43,405"	-1	D			1	FALSE	MK	AMG
IMGVR_UViG_3300029217_000216_3300029217_Ga0168678_100072_71767-160664__full-cat_1_35	IMGVR_UViG_3300029217_000216_3300029217_Ga0168678_100072_71767-160664__full-cat_1	35	"48,274"	"49,425"	-1	D			1	FALSE	MK	AMG
IMGVR_UViG_3300029217_000216_3300029217_Ga0168678_100072_71767-160664__full-cat_1_36	IMGVR_UViG_3300029217_000216_3300029217_Ga0168678_100072_71767-160664__full-cat_1	36	"49,459"	"50,541"	-1	C	K00831	phosphoserine aminotransferase [EC:2.6.1.52]	1	FALSE	MK	AMG
IMGVR_UViG_3300029217_000216_3300029217_Ga0168678_100072_71767-160664__full-cat_1_38	IMGVR_UViG_3300029217_000216_3300029217_Ga0168678_100072_71767-160664__full-cat_1	38	"51,353"	"52,876"	1	C	K00854	xylulokinase [EC:2.7.1.17]	1	FALSE	M	AMG
IMGVR_UViG_3300030516_000154_3300030516_Ga0268255_10000047_7001-58487__full-cat_1_7	IMGVR_UViG_3300030516_000154_3300030516_Ga0268255_10000047_7001-58487__full-cat_1	7	4260	5177	1	C	K20534	polyisoprenyl-phosphate glycosyltransferase [EC:2.4.-.-]	2	FALSE	MF	AMG
IMGVR_UViG_3300044913_000087_3300044913_Ga0485464_00017_711903-771607__full-cat_1_63	IMGVR_UViG_3300044913_000087_3300044913_Ga0485464_00017_711903-771607__full-cat_1	63	"53,215"	"54,018"	-1	C	K07270	"glycosyl transferase, family 25"	2	FALSE	M	AMG
IMGVR_UViG_3300044913_000087_3300044913_Ga0485464_00017_711903-771607__full-cat_1_65	IMGVR_UViG_3300044913_000087_3300044913_Ga0485464_00017_711903-771607__full-cat_1	65	"55,149"	"55,763"	1	D			2	FALSE	MKF	AMG
IMGVR_UViG_3300044918_000085_3300044918_Ga0485474_00019_719553-779257__full-cat_1_63	IMGVR_UViG_3300044918_000085_3300044918_Ga0485474_00019_719553-779257__full-cat_1	63	"53,215"	"54,018"	-1	C	K07270	"glycosyl transferase, family 25"	2	FALSE	M	AMG
IMGVR_UViG_3300044918_000085_3300044918_Ga0485474_00019_719553-779257__full-cat_1_65	IMGVR_UViG_3300044918_000085_3300044918_Ga0485474_00019_719553-779257__full-cat_1	65	"55,149"	"55,763"	1	D			2	FALSE	MKF	AMG
IMGVR_UViG_3300044919_000098_3300044919_Ga0485475_00017_711590-771294__full-cat_1_63	IMGVR_UViG_3300044919_000098_3300044919_Ga0485475_00017_711590-771294__full-cat_1	63	"53,215"	"54,018"	-1	C	K07270	"glycosyl transferase, family 25"	2	FALSE	M	AMG
IMGVR_UViG_3300044919_000098_3300044919_Ga0485475_00017_711590-771294__full-cat_1_65	IMGVR_UViG_3300044919_000098_3300044919_Ga0485475_00017_711590-771294__full-cat_1	65	"55,149"	"55,763"	1	D			2	FALSE	MKF	AMG
IMGVR_UViG_3300044920_000092_3300044920_Ga0485476_00017_719553-779257__full-cat_1_63	IMGVR_UViG_3300044920_000092_3300044920_Ga0485476_00017_719553-779257__full-cat_1	63	"53,215"	"54,018"	-1	C	K07270	"glycosyl transferase, family 25"	2	FALSE	M	AMG
IMGVR_UViG_3300044920_000092_3300044920_Ga0485476_00017_719553-779257__full-cat_1_65	IMGVR_UViG_3300044920_000092_3300044920_Ga0485476_00017_719553-779257__full-cat_1	65	"55,149"	"55,763"	1	D			2	FALSE	MKF	AMG
IMGVR_UViG_3300044924_000062_3300044924_Ga0485472_00018_719553-779257__full-cat_1_63	IMGVR_UViG_3300044924_000062_3300044924_Ga0485472_00018_719553-779257__full-cat_1	63	"53,215"	"54,018"	-1	C	K07270	"glycosyl transferase, family 25"	2	FALSE	M	AMG
IMGVR_UViG_3300044924_000062_3300044924_Ga0485472_00018_719553-779257__full-cat_1_65	IMGVR_UViG_3300044924_000062_3300044924_Ga0485472_00018_719553-779257__full-cat_1	65	"55,149"	"55,763"	1	D			2	FALSE	MKF	AMG
IMGVR_UViG_3300044928_000060_3300044928_Ga0485481_00012_719553-779257__full-cat_1_63	IMGVR_UViG_3300044928_000060_3300044928_Ga0485481_00012_719553-779257__full-cat_1	63	"53,215"	"54,018"	-1	C	K07270	"glycosyl transferase, family 25"	2	FALSE	M	AMG
IMGVR_UViG_3300044928_000060_3300044928_Ga0485481_00012_719553-779257__full-cat_1_65	IMGVR_UViG_3300044928_000060_3300044928_Ga0485481_00012_719553-779257__full-cat_1	65	"55,149"	"55,763"	1	D			2	FALSE	MKF	AMG
IMGVR_UViG_3300044936_000070_3300044936_Ga0485490_00018_719553-779257__full-cat_1_63	IMGVR_UViG_3300044936_000070_3300044936_Ga0485490_00018_719553-779257__full-cat_1	63	"53,215"	"54,018"	-1	C	K07270	"glycosyl transferase, family 25"	2	FALSE	M	AMG
IMGVR_UViG_3300044936_000070_3300044936_Ga0485490_00018_719553-779257__full-cat_1_65	IMGVR_UViG_3300044936_000070_3300044936_Ga0485490_00018_719553-779257__full-cat_1	65	"55,149"	"55,763"	1	D			2	FALSE	MKF	AMG
IMGVR_UViG_3300045098_000067_3300045098_Ga0485499_00015_719553-779242__full-cat_1_63	IMGVR_UViG_3300045098_000067_3300045098_Ga0485499_00015_719553-779242__full-cat_1	63	"53,215"	"54,018"	-1	C	K07270	"glycosyl transferase, family 25"	2	FALSE	M	AMG
IMGVR_UViG_3300045098_000067_3300045098_Ga0485499_00015_719553-779242__full-cat_1_65	IMGVR_UViG_3300045098_000067_3300045098_Ga0485499_00015_719553-779242__full-cat_1	65	"55,149"	"55,763"	1	D			2	FALSE	MKF	AMG
IMGVR_UViG_3300045102_000069_3300045102_Ga0485503_00012_719553-779257__full-cat_1_63	IMGVR_UViG_3300045102_000069_3300045102_Ga0485503_00012_719553-779257__full-cat_1	63	"53,215"	"54,018"	-1	C	K07270	"glycosyl transferase, family 25"	2	FALSE	M	AMG
IMGVR_UViG_3300045102_000069_3300045102_Ga0485503_00012_719553-779257__full-cat_1_65	IMGVR_UViG_3300045102_000069_3300045102_Ga0485503_00012_719553-779257__full-cat_1	65	"55,149"	"55,763"	1	D			2	FALSE	MKF	AMG
IMGVR_UViG_3300045104_000073_3300045104_Ga0485505_00013_707121-766825__full-cat_1_63	IMGVR_UViG_3300045104_000073_3300045104_Ga0485505_00013_707121-766825__full-cat_1	63	"53,215"	"54,018"	-1	C	K07270	"glycosyl transferase, family 25"	2	FALSE	M	AMG
IMGVR_UViG_3300045104_000073_3300045104_Ga0485505_00013_707121-766825__full-cat_1_65	IMGVR_UViG_3300045104_000073_3300045104_Ga0485505_00013_707121-766825__full-cat_1	65	"55,149"	"55,763"	1	D			2	FALSE	MKF	AMG
IMGVR_UViG_3300045133_000069_3300045133_Ga0485507_00015_711590-771294__full-cat_1_63	IMGVR_UViG_3300045133_000069_3300045133_Ga0485507_00015_711590-771294__full-cat_1	63	"53,215"	"54,018"	-1	C	K07270	"glycosyl transferase, family 25"	2	FALSE	M	AMG
IMGVR_UViG_3300045133_000069_3300045133_Ga0485507_00015_711590-771294__full-cat_1_65	IMGVR_UViG_3300045133_000069_3300045133_Ga0485507_00015_711590-771294__full-cat_1	65	"55,149"	"55,763"	1	D			2	FALSE	MKF	AMG
IMGVR_UViG_3300045165_000120_3300045165_Ga0485515_00021_719553-779257__full-cat_1_63	IMGVR_UViG_3300045165_000120_3300045165_Ga0485515_00021_719553-779257__full-cat_1	63	"53,215"	"54,018"	-1	C	K07270	"glycosyl transferase, family 25"	2	FALSE	M	AMG
IMGVR_UViG_3300045165_000120_3300045165_Ga0485515_00021_719553-779257__full-cat_1_65	IMGVR_UViG_3300045165_000120_3300045165_Ga0485515_00021_719553-779257__full-cat_1	65	"55,149"	"55,763"	1	D			2	FALSE	MKF	AMG
IMGVR_UViG_3300045167_000067_3300045167_Ga0485517_00018_711590-771294__full-cat_1_63	IMGVR_UViG_3300045167_000067_3300045167_Ga0485517_00018_711590-771294__full-cat_1	63	"53,215"	"54,018"	-1	C	K07270	"glycosyl transferase, family 25"	2	FALSE	M	AMG
IMGVR_UViG_3300045167_000067_3300045167_Ga0485517_00018_711590-771294__full-cat_1_65	IMGVR_UViG_3300045167_000067_3300045167_Ga0485517_00018_711590-771294__full-cat_1	65	"55,149"	"55,763"	1	D			2	FALSE	MKF	AMG
IMGVR_UViG_3300045170_000103_3300045170_Ga0485520_00019_707121-766825__full-cat_1_63	IMGVR_UViG_3300045170_000103_3300045170_Ga0485520_00019_707121-766825__full-cat_1	63	"53,215"	"54,018"	-1	C	K07270	"glycosyl transferase, family 25"	2	FALSE	M	AMG
IMGVR_UViG_3300045170_000103_3300045170_Ga0485520_00019_707121-766825__full-cat_1_65	IMGVR_UViG_3300045170_000103_3300045170_Ga0485520_00019_707121-766825__full-cat_1	65	"55,149"	"55,763"	1	D			2	FALSE	MKF	AMG
IMGVR_UViG_3300045171_000080_3300045171_Ga0485523_00016_719553-779257__full-cat_1_63	IMGVR_UViG_3300045171_000080_3300045171_Ga0485523_00016_719553-779257__full-cat_1	63	"53,215"	"54,018"	-1	C	K07270	"glycosyl transferase, family 25"	2	FALSE	M	AMG
IMGVR_UViG_3300045171_000080_3300045171_Ga0485523_00016_719553-779257__full-cat_1_65	IMGVR_UViG_3300045171_000080_3300045171_Ga0485523_00016_719553-779257__full-cat_1	65	"55,149"	"55,763"	1	D			2	FALSE	MKF	AMG
IMGVR_UViG_3300045179_000055_3300045179_Ga0485381_00015_711590-771294__full-cat_1_63	IMGVR_UViG_3300045179_000055_3300045179_Ga0485381_00015_711590-771294__full-cat_1	63	"53,215"	"54,018"	-1	C	K07270	"glycosyl transferase, family 25"	2	FALSE	M	AMG
IMGVR_UViG_3300045179_000055_3300045179_Ga0485381_00015_711590-771294__full-cat_1_65	IMGVR_UViG_3300045179_000055_3300045179_Ga0485381_00015_711590-771294__full-cat_1	65	"55,149"	"55,763"	1	D			2	FALSE	MKF	AMG
IMGVR_UViG_3300045190_000073_3300045190_Ga0485386_00011_711590-771294__full-cat_1_63	IMGVR_UViG_3300045190_000073_3300045190_Ga0485386_00011_711590-771294__full-cat_1	63	"53,215"	"54,018"	-1	C	K07270	"glycosyl transferase, family 25"	2	FALSE	M	AMG
IMGVR_UViG_3300045190_000073_3300045190_Ga0485386_00011_711590-771294__full-cat_1_65	IMGVR_UViG_3300045190_000073_3300045190_Ga0485386_00011_711590-771294__full-cat_1	65	"55,149"	"55,763"	1	D			2	FALSE	MKF	AMG
IMGVR_UViG_3300045197_000107_3300045197_Ga0485399_00014_711590-771294__full-cat_1_63	IMGVR_UViG_3300045197_000107_3300045197_Ga0485399_00014_711590-771294__full-cat_1	63	"53,215"	"54,018"	-1	C	K07270	"glycosyl transferase, family 25"	2	FALSE	M	AMG
IMGVR_UViG_3300045197_000107_3300045197_Ga0485399_00014_711590-771294__full-cat_1_65	IMGVR_UViG_3300045197_000107_3300045197_Ga0485399_00014_711590-771294__full-cat_1	65	"55,149"	"55,763"	1	D			2	FALSE	MKF	AMG
IMGVR_UViG_3300045210_000073_3300045210_Ga0485419_00013_719553-779257__full-cat_1_63	IMGVR_UViG_3300045210_000073_3300045210_Ga0485419_00013_719553-779257__full-cat_1	63	"53,215"	"54,018"	-1	C	K07270	"glycosyl transferase, family 25"	2	FALSE	M	AMG
IMGVR_UViG_3300045210_000073_3300045210_Ga0485419_00013_719553-779257__full-cat_1_65	IMGVR_UViG_3300045210_000073_3300045210_Ga0485419_00013_719553-779257__full-cat_1	65	"55,149"	"55,763"	1	D			2	FALSE	MKF	AMG
IMGVR_UViG_3300045211_000045_3300045211_Ga0485420_00015_719553-779257__full-cat_1_63	IMGVR_UViG_3300045211_000045_3300045211_Ga0485420_00015_719553-779257__full-cat_1	63	"53,215"	"54,018"	-1	C	K07270	"glycosyl transferase, family 25"	2	FALSE	M	AMG
IMGVR_UViG_3300045211_000045_3300045211_Ga0485420_00015_719553-779257__full-cat_1_65	IMGVR_UViG_3300045211_000045_3300045211_Ga0485420_00015_719553-779257__full-cat_1	65	"55,149"	"55,763"	1	D			2	FALSE	MKF	AMG
IMGVR_UViG_3300045221_000104_3300045221_Ga0485435_00011_719553-779257__full-cat_1_63	IMGVR_UViG_3300045221_000104_3300045221_Ga0485435_00011_719553-779257__full-cat_1	63	"53,215"	"54,018"	-1	C	K07270	"glycosyl transferase, family 25"	2	FALSE	M	AMG
IMGVR_UViG_3300045221_000104_3300045221_Ga0485435_00011_719553-779257__full-cat_1_65	IMGVR_UViG_3300045221_000104_3300045221_Ga0485435_00011_719553-779257__full-cat_1	65	"55,149"	"55,763"	1	D			2	FALSE	MKF	AMG
IMGVR_UViG_3300045224_000041_3300045224_Ga0485440_00013_711590-771294__full-cat_1_63	IMGVR_UViG_3300045224_000041_3300045224_Ga0485440_00013_711590-771294__full-cat_1	63	"53,215"	"54,018"	-1	C	K07270	"glycosyl transferase, family 25"	2	FALSE	M	AMG
IMGVR_UViG_3300045224_000041_3300045224_Ga0485440_00013_711590-771294__full-cat_1_65	IMGVR_UViG_3300045224_000041_3300045224_Ga0485440_00013_711590-771294__full-cat_1	65	"55,149"	"55,763"	1	D			2	FALSE	MKF	AMG
IMGVR_UViG_3300045230_000070_3300045230_Ga0485446_00012_707121-766825__full-cat_1_63	IMGVR_UViG_3300045230_000070_3300045230_Ga0485446_00012_707121-766825__full-cat_1	63	"53,215"	"54,018"	-1	C	K07270	"glycosyl transferase, family 25"	2	FALSE	M	AMG
IMGVR_UViG_3300045230_000070_3300045230_Ga0485446_00012_707121-766825__full-cat_1_65	IMGVR_UViG_3300045230_000070_3300045230_Ga0485446_00012_707121-766825__full-cat_1	65	"55,149"	"55,763"	1	D			2	FALSE	MKF	AMG
IMGVR_UViG_3300045277_000075_3300045277_Ga0485437_00015_711590-771294__full-cat_1_63	IMGVR_UViG_3300045277_000075_3300045277_Ga0485437_00015_711590-771294__full-cat_1	63	"53,215"	"54,018"	-1	C	K07270	"glycosyl transferase, family 25"	2	FALSE	M	AMG
IMGVR_UViG_3300045277_000075_3300045277_Ga0485437_00015_711590-771294__full-cat_1_65	IMGVR_UViG_3300045277_000075_3300045277_Ga0485437_00015_711590-771294__full-cat_1	65	"55,149"	"55,763"	1	D			2	FALSE	MKF	AMG
IMGVR_UViG_3300045279_000093_3300045279_Ga0485400_00017_711590-771294__full-cat_1_63	IMGVR_UViG_3300045279_000093_3300045279_Ga0485400_00017_711590-771294__full-cat_1	63	"53,215"	"54,018"	-1	C	K07270	"glycosyl transferase, family 25"	2	FALSE	M	AMG
IMGVR_UViG_3300045279_000093_3300045279_Ga0485400_00017_711590-771294__full-cat_1_65	IMGVR_UViG_3300045279_000093_3300045279_Ga0485400_00017_711590-771294__full-cat_1	65	"55,149"	"55,763"	1	D			2	FALSE	MKF	AMG
IMGVR_UViG_3300045299_000104_3300045299_Ga0485438_00014_719553-779257__full-cat_1_63	IMGVR_UViG_3300045299_000104_3300045299_Ga0485438_00014_719553-779257__full-cat_1	63	"53,215"	"54,018"	-1	C	K07270	"glycosyl transferase, family 25"	2	FALSE	M	AMG
IMGVR_UViG_3300045299_000104_3300045299_Ga0485438_00014_719553-779257__full-cat_1_65	IMGVR_UViG_3300045299_000104_3300045299_Ga0485438_00014_719553-779257__full-cat_1	65	"55,149"	"55,763"	1	D			2	FALSE	MKF	AMG
IMGVR_UViG_3300045522_000056_3300045522_Ga0485883_00014_707121-766825__full-cat_1_63	IMGVR_UViG_3300045522_000056_3300045522_Ga0485883_00014_707121-766825__full-cat_1	63	"53,215"	"54,018"	-1	C	K07270	"glycosyl transferase, family 25"	2	FALSE	M	AMG
IMGVR_UViG_3300045522_000056_3300045522_Ga0485883_00014_707121-766825__full-cat_1_65	IMGVR_UViG_3300045522_000056_3300045522_Ga0485883_00014_707121-766825__full-cat_1	65	"55,149"	"55,763"	1	D			2	FALSE	MKF	AMG
IMGVR_UViG_3300045808_000071_3300045808_Ga0485907_00012_719553-779257__full-cat_1_63	IMGVR_UViG_3300045808_000071_3300045808_Ga0485907_00012_719553-779257__full-cat_1	63	"53,215"	"54,018"	-1	C	K07270	"glycosyl transferase, family 25"	2	FALSE	M	AMG
IMGVR_UViG_3300045808_000071_3300045808_Ga0485907_00012_719553-779257__full-cat_1_65	IMGVR_UViG_3300045808_000071_3300045808_Ga0485907_00012_719553-779257__full-cat_1	65	"55,149"	"55,763"	1	D			2	FALSE	MKF	AMG
IMGVR_UViG_3300045809_000051_3300045809_Ga0485909_00011_711688-771392__full-cat_1_63	IMGVR_UViG_3300045809_000051_3300045809_Ga0485909_00011_711688-771392__full-cat_1	63	"53,215"	"54,018"	-1	C	K07270	"glycosyl transferase, family 25"	2	FALSE	M	AMG
IMGVR_UViG_3300045809_000051_3300045809_Ga0485909_00011_711688-771392__full-cat_1_65	IMGVR_UViG_3300045809_000051_3300045809_Ga0485909_00011_711688-771392__full-cat_1	65	"55,149"	"55,763"	1	D			2	FALSE	MKF	AMG
IMGVR_UViG_3300045822_000038_3300045822_Ga0485910_00011_719538-779242__full-cat_1_63	IMGVR_UViG_3300045822_000038_3300045822_Ga0485910_00011_719538-779242__full-cat_1	63	"53,215"	"54,018"	-1	C	K07270	"glycosyl transferase, family 25"	2	FALSE	M	AMG
IMGVR_UViG_3300045822_000038_3300045822_Ga0485910_00011_719538-779242__full-cat_1_65	IMGVR_UViG_3300045822_000038_3300045822_Ga0485910_00011_719538-779242__full-cat_1	65	"55,149"	"55,763"	1	D			2	FALSE	MKF	AMG
IMGVR_UViG_3300045969_000086_3300045969_Ga0485512_00010_711590-771294__full-cat_1_63	IMGVR_UViG_3300045969_000086_3300045969_Ga0485512_00010_711590-771294__full-cat_1	63	"53,215"	"54,018"	-1	C	K07270	"glycosyl transferase, family 25"	2	FALSE	M	AMG
IMGVR_UViG_3300045969_000086_3300045969_Ga0485512_00010_711590-771294__full-cat_1_65	IMGVR_UViG_3300045969_000086_3300045969_Ga0485512_00010_711590-771294__full-cat_1	65	"55,149"	"55,763"	1	D			2	FALSE	MKF	AMG
IMGVR_UViG_3300045981_000073_3300045981_Ga0485511_00018_711590-771294__full-cat_1_63	IMGVR_UViG_3300045981_000073_3300045981_Ga0485511_00018_711590-771294__full-cat_1	63	"53,215"	"54,018"	-1	C	K07270	"glycosyl transferase, family 25"	2	FALSE	M	AMG
IMGVR_UViG_3300045981_000073_3300045981_Ga0485511_00018_711590-771294__full-cat_1_65	IMGVR_UViG_3300045981_000073_3300045981_Ga0485511_00018_711590-771294__full-cat_1	65	"55,149"	"55,763"	1	D			2	FALSE	MKF	AMG
IMGVR_UViG_3300046130_000075_3300046130_Ga0485466_00018_711688-771392__full-cat_1_63	IMGVR_UViG_3300046130_000075_3300046130_Ga0485466_00018_711688-771392__full-cat_1	63	"53,215"	"54,018"	-1	C	K07270	"glycosyl transferase, family 25"	2	FALSE	M	AMG
IMGVR_UViG_3300046130_000075_3300046130_Ga0485466_00018_711688-771392__full-cat_1_65	IMGVR_UViG_3300046130_000075_3300046130_Ga0485466_00018_711688-771392__full-cat_1	65	"55,149"	"55,763"	1	D			2	FALSE	MKF	AMG
IMGVR_UViG_3300046833_000063_3300046833_Ga0485473_00012_711910-771614__full-cat_1_63	IMGVR_UViG_3300046833_000063_3300046833_Ga0485473_00012_711910-771614__full-cat_1	63	"53,215"	"54,018"	-1	C	K07270	"glycosyl transferase, family 25"	2	FALSE	M	AMG
IMGVR_UViG_3300046833_000063_3300046833_Ga0485473_00012_711910-771614__full-cat_1_65	IMGVR_UViG_3300046833_000063_3300046833_Ga0485473_00012_711910-771614__full-cat_1	65	"55,149"	"55,763"	1	D			2	FALSE	MKF	AMG
IMGVR_UViG_3300048938_000044_3300048938_Ga0502568_00009_711590-771294__full-cat_1_63	IMGVR_UViG_3300048938_000044_3300048938_Ga0502568_00009_711590-771294__full-cat_1	63	"53,215"	"54,018"	-1	C	K07270	"glycosyl transferase, family 25"	2	FALSE	M	AMG
IMGVR_UViG_3300048938_000044_3300048938_Ga0502568_00009_711590-771294__full-cat_1_65	IMGVR_UViG_3300048938_000044_3300048938_Ga0502568_00009_711590-771294__full-cat_1	65	"55,149"	"55,763"	1	D			2	FALSE	MKF	AMG
IMGVR_UViG_3300049632_000099_3300049632_Ga0485401_00011_719553-779257__full-cat_1_63	IMGVR_UViG_3300049632_000099_3300049632_Ga0485401_00011_719553-779257__full-cat_1	63	"53,215"	"54,018"	-1	C	K07270	"glycosyl transferase, family 25"	2	FALSE	M	AMG
IMGVR_UViG_3300049632_000099_3300049632_Ga0485401_00011_719553-779257__full-cat_1_65	IMGVR_UViG_3300049632_000099_3300049632_Ga0485401_00011_719553-779257__full-cat_1	65	"55,149"	"55,763"	1	D			2	FALSE	MKF	AMG
IMGVR_UViG_3300049633_000085_3300049633_Ga0485431_00015_711590-771294__full-cat_1_63	IMGVR_UViG_3300049633_000085_3300049633_Ga0485431_00015_711590-771294__full-cat_1	63	"53,215"	"54,018"	-1	C	K07270	"glycosyl transferase, family 25"	2	FALSE	M	AMG
IMGVR_UViG_3300049633_000085_3300049633_Ga0485431_00015_711590-771294__full-cat_1_65	IMGVR_UViG_3300049633_000085_3300049633_Ga0485431_00015_711590-771294__full-cat_1	65	"55,149"	"55,763"	1	D			2	FALSE	MKF	AMG
IMGVR_UViG_3300005736_000022_3300005736_Ga0076928_1009239_80981-120106__full-cat_1_9	IMGVR_UViG_3300005736_000022_3300005736_Ga0076928_1009239_80981-120106__full-cat_1	9	4180	5907	-1	C	K00558	DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]	2	FALSE	MF	AMG
IMGVR_UViG_3300008754_000140_3300008754_Ga0114089_100155_82-60669__full-cat_1_28	IMGVR_UViG_3300008754_000140_3300008754_Ga0114089_100155_82-60669__full-cat_1	28	"26,942"	"28,132"	1	C	K00789	S-adenosylmethionine synthetase [EC:2.5.1.6]	1	FALSE	M	AMG
IMGVR_UViG_3300011586_000010_3300011586_Ga0121131_100014_85474-144428__full-cat_1_20	IMGVR_UViG_3300011586_000010_3300011586_Ga0121131_100014_85474-144428__full-cat_1	20	"16,858"	"17,730"	-1	C	K05523	D-lactate dehydratase / protein deglycase [EC:4.2.1.130 3.5.1.124]	2	FALSE	M	AMG
IMGVR_UViG_3300011858_000031_3300011858_Ga0120791_100028_84416-124775__full-cat_1_2	IMGVR_UViG_3300011858_000031_3300011858_Ga0120791_100028_84416-124775__full-cat_1	2	717	1862	1	D			2	FALSE	MF	AMG
IMGVR_UViG_3300011858_000031_3300011858_Ga0120791_100028_84416-124775__full-cat_1_33	IMGVR_UViG_3300011858_000031_3300011858_Ga0120791_100028_84416-124775__full-cat_1	33	"26,517"	"28,004"	-1	C	K00558	DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]	2	FALSE	M	AMG
IMGVR_UViG_3300012886_000444_3300012886_Ga0160425_1000044_98316-193906__full-cat_1_54	IMGVR_UViG_3300012886_000444_3300012886_Ga0160425_1000044_98316-193906__full-cat_1	54	"33,954"	"35,705"	1	C	K00558	DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]	1	FALSE	M	AMG
IMGVR_UViG_3300013121_000064_3300013121_Ga0172278_1619_75279-119303__full-cat_1_8	IMGVR_UViG_3300013121_000064_3300013121_Ga0172278_1619_75279-119303__full-cat_1	8	3994	6429	-1	D			1	FALSE	MKF	AMG
IMGVR_UViG_3300013121_000064_3300013121_Ga0172278_1619_75279-119303__full-cat_1_19	IMGVR_UViG_3300013121_000064_3300013121_Ga0172278_1619_75279-119303__full-cat_1	19	"20,209"	"21,324"	-1	C	K01271	Xaa-Pro dipeptidase [EC:3.4.13.9]	1	FALSE	M	AMG
IMGVR_UViG_3300013325_000004_3300013325_Ga0122843_10001_975489-1034844__full-cat_1_76	IMGVR_UViG_3300013325_000004_3300013325_Ga0122843_10001_975489-1034844__full-cat_1	76	"52,055"	"53,005"	-1	C	K20534	polyisoprenyl-phosphate glycosyltransferase [EC:2.4.-.-]	2	FALSE	M	AMG
IMGVR_UViG_3300013325_000004_3300013325_Ga0122843_10001_975489-1034844__full-cat_1_78	IMGVR_UViG_3300013325_000004_3300013325_Ga0122843_10001_975489-1034844__full-cat_1	78	"54,098"	"54,874"	-1	C	K12981	KDO transferase III [EC:2.4.99.-]	2	FALSE	MF	AMG
IMGVR_UViG_3300013325_000004_3300013325_Ga0122843_10001_975489-1034844__full-cat_1_80	IMGVR_UViG_3300013325_000004_3300013325_Ga0122843_10001_975489-1034844__full-cat_1	80	"56,167"	"58,254"	-1	C	"K02014,K16089"	iron complex outermembrane recepter protein; outer membrane receptor for ferrienterochelin and colicins	2	FALSE	MF	AMG
IMGVR_UViG_3300013958_000298_3300013958_Ga0117815_1000122_9206-91450__full-cat_1_9	IMGVR_UViG_3300013958_000298_3300013958_Ga0117815_1000122_9206-91450__full-cat_1	9	7186	9360	1	C	K21636	ribonucleoside-triphosphate reductase (formate) [EC:1.1.98.6]	2	FALSE	MKE	AMG
IMGVR_UViG_3300013958_000298_3300013958_Ga0117815_1000122_9206-91450__full-cat_1_11	IMGVR_UViG_3300013958_000298_3300013958_Ga0117815_1000122_9206-91450__full-cat_1	11	"10,262"	"12,835"	-1	D			2	FALSE	MK	AMG
IMGVR_UViG_3300013958_000298_3300013958_Ga0117815_1000122_9206-91450__full-cat_1_19	IMGVR_UViG_3300013958_000298_3300013958_Ga0117815_1000122_9206-91450__full-cat_1	19	"19,189"	"20,340"	-1	D			2	FALSE	MK	AMG
IMGVR_UViG_3300013958_000298_3300013958_Ga0117815_1000122_9206-91450__full-cat_1_20	IMGVR_UViG_3300013958_000298_3300013958_Ga0117815_1000122_9206-91450__full-cat_1	20	"20,374"	"21,456"	-1	C	K00831	phosphoserine aminotransferase [EC:2.6.1.52]	2	FALSE	MK	AMG
IMGVR_UViG_3300013958_000298_3300013958_Ga0117815_1000122_9206-91450__full-cat_1_22	IMGVR_UViG_3300013958_000298_3300013958_Ga0117815_1000122_9206-91450__full-cat_1	22	"22,260"	"23,783"	1	C	K00854	xylulokinase [EC:2.7.1.17]	2	FALSE	M	AMG
